ano,munip_cod,munip_nome,munip_turistico,abast_rede_fator_correcao,esgot_fator_correcao,idh_2010,idhm_e_2010,idhm_l_2010,idhm_r_2010,proj_pop_urbana,proj_pop_rural,proj_pop_total,proj_domicilios_total,pop_total_2010,pop_urbana_2010,pop_rural_2010,pop_servida_abast_agua,pop_servida_poco_nasc,pop_abast_sist_adequados,pop_servida_rede_esgoto,pop_fossa_septica,pop_fossa_rudimentar,pop_servida_coleta_esgoto,prop_pop_abast_sist_adequados,prop_pop_servida_poco_nasc,prop_pop_servida_rede_publica_agua,prop_pop_servida_coleta_esgoto,prop_pop_fossa_septica,prop_pop_servida_rede_coleta,prop_perdas_rede_dist,prop_esgoto_tratado,num_dom_fossa_septica,num_dom_fossa_rudimentar,num_dom_abast_poco_na_propriedade,taxa_hab_domicilio,volume_agua_efe_disp,volume_agua_perdido_rede,volume_agua_efe_consumido,volume_esgoto_produzido,volume_esgoto_tratado,consumo_medio_per_capita
2013,350770,Braúna,não,1,1,0.737,0.664,0.83,0.725,4636,550,5186,1685,5021,4390,631,4918.236201780415,470.2670025188916,5388.503204299307,4918.236201780415,160.0214105793451,571.5050377833753,5078.25761235976,103.90480532779227,9.068010075566749,94.83679525222553,97.92243756960586,3.0856423173803527,94.83679525222551,9.931506849315069,96.61391240338608,51.99307304785894,185.68954659949623,152.79596977329973,3.0777448071216615,292,29,271.7,217.36,210,151.35173080430064
2014,350770,Braúna,não,1,1,0.737,0.664,0.83,0.725,4718,526,5244,1719,5021,4390,631,NA,475.5264483627204,NA,NA,161.8110831234257,577.896725440806,NA,NA,9.06801007556675,NA,NA,3.0856423173803527,NA,NA,NA,53.04219143576827,189.43639798488664,155.87909319899242,3.0506108202443283,NA,NA,NA,NA,NA,NA
2015,350770,Braúna,não,1,1,0.737,0.664,0.83,0.725,4801,503,5304,1753,5021,4390,631,5140.613804905875,480.96725440806046,5621.581059313936,5140.613804905875,163.66246851385392,584.5088161209068,5304.2762734197295,105.98757653306816,9.06801007556675,96.91956645750142,100.00520877488177,3.085642317380353,96.91956645750142,6.8493150684931505,97.57194244604315,54.091309823677584,193.18324937027708,158.96221662468514,3.0256702795208215,292,20,278,222.4,217,148.16204144524022
2016,350770,Braúna,não,1,1,0.737,0.664,0.83,0.725,4872,481,5353,1784,5021,4390,631,5316.993273542601,485.4105793450881,5802.403852887689,5316.993273542601,165.17443324937028,589.9086901763224,5482.167706791971,108.39536433565644,9.068010075566749,99.32735426008969,102.41299657747003,3.0856423173803527,99.32735426008968,2.73972602739726,99.07472067039106,55.047858942065496,196.59949622166246,161.77329974811082,3.000560538116592,292,8,286.4,229.12,227,147.5754235295044
2017,350770,Braúna,não,1,1,0.737,0.664,0.83,0.725,4943,459,5402,1815,5021,4390,631,5300.805509641873,489.8539042821158,5790.659413923989,5312.710743801653,166.68639798488664,595.3085642317379,5479.39714178654,107.19473183865213,9.06801007556675,98.12672176308538,101.43274975539688,3.0856423173803527,98.34710743801654,3.050847457627119,99.58434360928298,56.0044080604534,200.01574307304784,164.58438287153652,2.9763085399449034,295,9,288.7,230.96,230,148.88047594768864
2018,350770,Braúna,não,1,1,0.737,0.664,0.83,0.725,5013,439,5452,1847,5021,4390,631,5292.6020573903625,494.3879093198992,5786.989966710262,5292.6020573903625,168.2292191435768,600.8186397984886,5460.83127653394,106.14435008639511,9.06801007556675,97.07634001082836,100.16198232820872,3.0856423173803527,97.07634001082837,4.304635761589404,100.716968248549,56.991813602015114,203.54219143576825,167.48614609571788,2.9518137520303194,302,13,292.9,234.32,236,151.62027009080128
2010,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2110,463,2573,811,2573,2110,463,2335.0530209617755,383.8877928483354,2718.9408138101107,2135.177558569667,19.03575832305795,402.92355117139334,2154.213316892725,105.67200986436498,14.919852034525277,90.7521578298397,83.72379778051787,0.7398273736128236,82.98397040690504,10.549132947976885,89.03495085036666,6,127.00000000000001,121,3.1726263871763254,138.4,14.600000000000009,128.18,102.54400000000001,91.3,164.47254270835975
2011,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2137,455,2592,827,2573,2110,463,2400.8125755743654,386.7225647348952,2787.5351403092604,2172.014510278114,19.17632552404439,405.8988902589397,2191.1908358021583,107.54379399341283,14.919852034525277,92.62394195888756,84.53668348002154,0.7398273736128237,83.79685610640871,12.648274023723838,84.4184567242312,6.118372379778052,129.50554870530212,123.38717632552404,3.1342200725513907,150.06,18.97999999999999,136.774,109.4192,92.36999999999999,172.52338135772936
2012,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2165,448,2613,843,2573,2110,463,2454.918149466192,389.8557336621455,2844.7738831283377,2169.7508896797153,19.331689272503084,409.1874229346486,2189.0825789522182,108.87002997046832,14.919852034525277,93.95017793594305,83.77660080184532,0.7398273736128237,83.0367734282325,11.531986531986533,86.02868150986457,6.236744759556104,132.0110974106042,125.77435265104809,3.099644128113879,154.44,17.810000000000002,141.97299999999998,113.57839999999999,97.71000000000001,179.26810176125247
2013,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2193,441,2634,860,2573,2110,463,2456.358139534884,392.9889025893959,2849.3470421242796,2143.953488372093,19.487053020961778,412.4759556103577,2163.440541393055,108.17566598801365,14.91985203452528,93.25581395348837,82.13517621082212,0.7398273736128238,81.3953488372093,8.818289786223273,84.49099712034429,6.362515413070284,134.6732429099877,128.3107274969174,3.062790697674419,168.4,14.849999999999994,158.005,126.404,106.8,201.91222118703627
2014,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2222,434,2656,877,2573,2110,463,2553.0307867730903,396.2712700369914,2949.302056810082,2171.4389965792475,19.649815043156597,415.921085080148,2191.088811622404,111.04299912688562,14.919852034525277,96.12314709236034,82.49581369060257,0.7398273736128237,81.75598631698975,15.687887262159354,85.04370376302028,6.488286066584464,137.33538840937115,130.84710234278668,3.0285062713797037,182.37,28.610000000000014,162.343,129.8744,110.45,204.82976642052816
2015,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2250,427,2677,895,2573,2110,463,2590.259217877095,399.4044389642417,2989.663656841337,2165.5284916201117,19.80517879161529,419.20961775585704,2185.333670411727,111.67962857083813,14.919852034525277,96.75977653631286,81.63368212221617,0.7398273736128237,80.89385474860335,15.661782368484273,83.93811039766902,6.621454993834772,140.15413070283603,133.53267570900124,2.9910614525139665,166.52,26.080000000000013,148.264,118.61120000000001,99.56,187.57672378724155
2016,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2276,419,2695,911,2573,2110,463,2558.9187705817785,402.0900123304562,2961.008782912235,2132.925356750823,19.938347718865597,422.02836004932186,2152.863704469689,109.87045576668774,14.919852034525277,94.95060373216246,79.88362539776212,0.7398273736128236,79.14379802414929,18.087795908986433,97.78525565116708,6.739827373612823,142.65967940813812,135.91985203452526,2.9582875960482986,174.04,31.47999999999999,152.004,121.6032,118.91000000000001,195.24795546661244
2017,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2301,412,2713,928,2573,2110,463,2552.207974137931,404.77558569667076,2956.9835598346017,2119.53125,20.071516646115906,424.84710234278674,2139.602766646116,108.99312789659423,14.919852034525277,94.07327586206895,78.86482737361283,0.7398273736128237,78.125,18.659005968650618,97.98370280068008,6.865598027127004,145.3218249075216,138.45622688039458,2.9234913793103448,179.26999999999998,33.44999999999996,155.85500000000002,124.68400000000003,122.16999999999999,201.45963877626247
2018,350775,Brejo Alegre,não,1,1,0.71,0.618,0.826,0.702,2327,405,2732,945,2573,2110,463,2786.9291005291,407.61035758323055,3194.539458112331,2359.0603174603175,20.212083847102342,427.8224414303329,2379.27240130742,116.93043404510728,14.919852034525277,102.010582010582,87.08903372281918,0.7398273736128236,86.34920634920636,17.74018061146776,99.78694725857648,6.991368680641184,147.98397040690506,140.99260172626387,2.891005291005291,183.82000000000002,32.61000000000004,160.993,128.7944,128.52,186.9713584956636
2010,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,20597,510,21107,6385,21107,20597,510,24680.4795614722,624.7804228660924,25305.259984338292,21473.934534064214,618.1689898198904,330.5716523101018,22092.103523884103,119.89036805011746,2.9600626468285043,116.93030540328895,104.66718872357086,2.928739232576351,101.73844949099451,40,83.33333333333334,187,100,189,3.305716523101018,2480,992,1785.6,1428.48,1190.4,227.81362152148952
2011,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,20900,482,21382,6544,21107,20597,510,NA,632.9205951448708,NA,NA,626.2230227094753,334.87862176977296,NA,NA,2.9600626468285043,NA,NA,2.928739232576351,NA,31,88.12260536398466,191.6566953797964,102.49021143304621,193.70649960845734,3.2674205378973107,2480,768.8,1941.8400000000001,1553.4720000000002,1368.96,NA
2012,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,21244,456,21700,6707,21107,20597,510,NA,642.3335943617855,NA,NA,635.5364134690682,339.8590446358653,NA,NA,2.9600626468285043,NA,NA,2.9287392325763513,NA,31,88.12260536398466,196.43054032889586,105.04306969459671,198.5314017227878,3.235425674668257,2480,768.8,1941.8400000000001,1553.4720000000002,1368.96,NA
2013,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,21589,432,22021,6874,21107,20597,510,NA,651.8353954581049,NA,NA,644.9376664056382,344.88645262333597,NA,NA,2.9600626468285043,NA,NA,2.928739232576351,NA,34.48198198198198,86.36404120773089,201.32153484729835,107.65857478465153,203.4747063429914,3.2035205120744834,2220,765.5,1684.15,1347.3200000000002,1163.6,NA
2014,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,21940,409,22349,7045,21107,20597,510,NA,661.5444009397024,NA,NA,654.5439310884886,350.02349256068914,NA,NA,2.9600626468285043,NA,NA,2.928739232576351,NA,34.48198198198198,96.48784253184097,206.32967893500393,110.33672670321066,208.53641346906812,3.172320794889993,2220,765.5,1684.15,1347.3200000000002,1300,NA
2015,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,22292,388,22680,7221,21107,20597,510,27604.83589530536,671.3422083007048,28276.178103606067,26964.104694640635,664.2380579483165,355.20751761942057,27628.342752588953,124.67450662965638,2.9600626468285043,121.71444398282787,121.81808973804652,2.9287392325763517,118.88935050547018,31.62393162393162,96.0482985729967,211.4842599843383,113.09318715740017,213.7461237274863,3.1408392189447447,2340,740,1822,1457.6000000000001,1400,185.12688919020445
2016,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,22560,367,22927,7376,21107,20597,510,27744.90265726681,678.6535630383712,28423.55622030518,27057.962988069416,671.47204385278,359.07595927956146,27729.435031922196,123.97416242990874,2.9600626468285043,121.01409978308024,120.9466351111013,2.928739232576351,118.01789587852495,31.62393162393162,96.0482985729967,216.02380579483165,115.52075176194205,218.33422083007048,3.108324295010846,2340,740,1822,1457.6000000000001,1400,184.48472355878448
2017,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,22830,347,23177,7535,21107,20597,510,28178.433576642336,686.0537196554425,28864.48729629778,25071.76204379562,678.7938919342208,362.9913860610807,25750.55593572984,124.53935926262147,2.9600626468285043,121.57929661579297,111.10392171432817,2.928739232576351,108.17518248175182,0,99.99999999999999,220.68050117462803,118.01096319498826,223.0407204385278,3.075912408759124,2286,0,2286,1828.8000000000002,1828.8,249.80349158107987
2018,350780,Brodowski,não,1,1,0.755,0.675,0.864,0.738,23101,329,23430,7697,21107,20597,510,26139.19838898272,693.5426781519185,26832.74106713464,24976.37391191373,686.203602192639,366.95379796397805,25662.57751410637,114.52300924940093,2.9600626468285043,111.56294660257242,109.52871324842668,2.928739232576351,106.59997401585034,5.172413793103448,103.98032200357781,225.42505873140172,120.54815974941269,227.83602192638998,3.04404313368845,2320,120,2236,1788.8000000000002,1860,245.27288944605996
2010,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,18599,2981,21580,6738,21580,18599,2981,23661.775007420598,1739.0828138913623,25400.85782131196,22720.172157910358,528.4505788067676,1630.1899673493615,23248.622736717127,117.70555060848918,8.058771148708816,109.64677945978036,107.73226476699318,2.4487978628673197,105.28346690412586,25.835866261398177,99.41249226963511,165,508.99999999999994,543,3.202730780647076,1974,510,1617,1293.6000000000001,1286,194.98694620405652
2011,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,18804,2994,21798,6875,21580,18599,2981,23462.574545454547,1756.6509349955477,25219.225480450095,22828.45090909091,533.7889581478184,1646.658058771149,23362.239867238728,115.69513478507247,8.058771148708816,107.63636363636365,107.17607059014004,2.44879786286732,104.72727272727272,23.01114488348531,104.91947015516607,168.35485307212824,519.3492134164441,554.040516473731,3.170618181818182,1974,454.24,1656.032,1324.8256000000001,1390,198.74646732144024
2012,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,19033,3011,22044,7015,21580,18599,2981,23725.188880969352,1776.475512021371,25501.664392990722,23165.84005702067,539.8130008904719,1665.2413178984862,23705.653057911142,115.6852857602555,8.058771148708814,107.62651461154668,107.5378926597312,2.4487978628673197,105.08909479686388,25.02417365564874,105.41696671874215,171.78317008014247,529.9250519441971,565.3227960819233,3.142409123307199,2027,507.24,1671.932,1337.5456000000001,1410,197.7323336932106
2013,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,19264,3028,22292,7157,21580,18599,2981,23930.338968841694,1796.461264470169,25726.800233311864,23301.166969400587,545.886019590383,1683.975660433363,23847.05298899097,115.40821924148513,8.058771148708816,107.34944809277631,106.97583433066109,2.4487978628673197,104.52703646779376,14.265238095238091,96.54547080068201,175.26046304541407,540.6519738794894,576.7662511130899,3.11471286852033,2100,299.56999999999994,1890.301,1512.2408,1460,222.2595484645074
2014,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,19497,3045,22542,7302,21580,18599,2981,24178.162695152016,1816.6081923419413,25994.770887493956,23437.258833196385,552.0080142475513,1702.8610863757792,23989.266847443938,115.31705654996875,8.058771148708816,107.25828540125994,106.4203125163869,2.44879786286732,103.97151465351958,12.996875260781286,93.07700860184562,178.8112199465717,551.6055209260908,588.4514692787177,3.0870994248151193,2156.98,280.34000000000015,1960.742,1568.5936000000002,1460,229.20324977604633
2015,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,19734,3062,22796,7450,21580,18599,2981,25644.735033557048,1837.0774710596618,27481.81250461671,22410.45691275168,558.2279608192342,1722.0486791332742,22968.684873570914,120.55541544401085,8.058771148708816,112.49664429530203,100.75752269508209,2.4487978628673197,98.30872483221476,21.30529063150045,99.46198274723798,182.43544078361532,562.7856930840012,600.3784505788068,3.0598657718120807,2038.32,434.27,1734.331,1387.4648,1380,212.02565388652272
2016,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,19930,3073,23003,7584,21580,18599,2981,25481.039425105486,1853.7591273374887,27334.798552442975,23015.132383966244,563.2969723953696,1737.6858118135942,23578.429356361612,118.83145047360333,8.058771148708816,110.77267932489451,102.50154047890105,2.44879786286732,100.05274261603373,32.29801759329873,92.87602670824701,185.71682991985753,572.9082813891362,611.1772039180765,3.0330959915611815,2452.07,791.9700000000003,1897.691,1518.1528,1410,225.90152156933
2017,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,20129,3083,23212,7720,21580,18599,2981,25927.082383419693,1870.6019590382903,27797.684342457982,24423.714507772023,568.4149599287623,1753.4740279014543,24992.129467700786,119.75566234041868,8.058771148708816,111.69689119170987,107.66900511675334,2.44879786286732,105.22020725388602,35.81253414206869,106.48087395427808,189.04719501335708,583.1819531018106,622.1371326803205,3.006735751295337,2654.3500000000004,950.5900000000004,1988.9370000000001,1591.1496000000002,1694.27,223.1086702237458
2018,350790,Brotas,não,1,1,0.74,0.688,0.815,0.724,20329,3094,23423,7859,21580,18599,2981,26448.110701107013,1887.6059661620657,28335.71666726908,24439.31797938669,573.5819234194123,1769.4133273968534,25012.899902806104,120.97390030000035,8.058771148708816,112.91512915129154,106.78777228709433,2.4487978628673197,104.338974424227,39.93245554035568,104.21549488824147,192.45102404274266,593.6822499257939,633.3388245770258,2.9804046316325232,2807.04,1120.92,2022.396,1617.9168,1686.12,226.71708611416645
2010,350800,Buri,não,1,1,0.667,0.578,0.799,0.642,14992,3571,18563,5512,18563,14992,3571,16350.39277939042,2694.1944847605223,19044.58726415094,15033.605224963716,683.6518505079825,3532.762518142235,15717.257075471698,102.59433962264151,14.513788098693759,88.08055152394775,84.66981132075472,3.6828737300435415,80.98693759071118,41.8487966663832,74.2997005159785,203,1049,800,3.367743105950653,1175.9,492.10000000000014,831.43,665.144,494.2,151.51990336798283
2011,350800,Buri,não,1,1,0.667,0.578,0.799,0.642,15123,3531,18654,5588,18563,14992,3571,16557.594846098786,2707.4020319303336,19264.99687802912,15208.9520400859,687.0032656023222,3550.08091436865,15895.955305688221,103.27542016741246,14.513788098693759,88.76163206871871,85.2147277028424,3.6828737300435415,81.53185397279886,42.043308228249884,74.17557704609258,205.7989840348331,1063.4637155297532,811.0304789550072,3.338224767358626,1275.97,536.46,900.448,720.3584000000001,534.3299999999999,162.205838733375
2012,350800,Buri,não,1,1,0.667,0.578,0.799,0.642,15262,3493,18755,5665,18563,14992,3571,16821.563106796115,2722.060957910014,19543.624064706128,15543.640776699029,690.7229680696662,3569.3024310595065,16234.363744768694,104.20487371210945,14.513788098693759,89.69108561341568,86.56019058794293,3.6828737300435415,82.87731685789939,43.07747128039476,74.060621520307,208.63479680696662,1078.1177431059507,822.2060957910014,3.3106796116504853,1290.93,556.1000000000001,901.66,721.328,534.22,158.92681806994423
